timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1488729481703,17,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-3,text,true,,3383,479,16,78,17,0,0
1488729480703,17,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-3,,true,,3383,479,16,78,17,1001,0
1488729481733,18,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-15,text,true,,5085,425,62,78,18,0,1
1488729480734,18,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-15,,true,,5085,425,62,78,18,1001,1
1488729481739,18,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-16,text,true,,5085,425,62,78,18,0,1
1488729480740,18,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-16,,true,,5085,425,62,78,18,1001,1
1488729481795,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-17,text,true,,5085,425,62,78,20,0,1
1488729480795,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-17,,true,,5085,425,62,78,20,1002,1
1488729481832,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-42,text,true,,2705,447,62,78,17,0,1
1488729480832,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-42,,true,,2705,447,62,78,17,1001,1
1488729481897,45,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-11,text,true,,2649,908,16,78,44,0,1
1488729477897,45,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-11,,true,,2649,908,16,78,44,4001,1
1488729481944,14,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-41,text,true,,2663,451,62,78,14,0,1
1488729480945,14,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-41,,true,,2663,451,62,78,14,1000,1
1488729481977,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-5,,true,,502,861,16,78,2,0,1
1488729480978,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-5,,true,,502,861,16,78,2,1000,1
1488729482155,16,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-43,text,true,,2705,447,62,78,16,0,1
1488729481156,16,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-43,,true,,2705,447,62,78,16,1000,1
1488729482176,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-18,text,true,,5142,425,62,78,20,0,1
1488729481177,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-18,,true,,5142,425,62,78,20,1001,1
1488729482235,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-44,text,true,,2663,451,62,78,17,0,1
1488729481236,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-44,,true,,2663,451,62,78,17,1000,1
1488729482279,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-19,text,true,,5142,425,62,78,19,0,1
1488729481280,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-19,,true,,5142,425,62,78,19,1000,1
1488729482303,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-45,text,true,,2705,447,62,78,17,0,1
1488729481304,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-45,,true,,2705,447,62,78,17,1000,1
1488729482393,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-20,text,true,,5142,425,62,78,22,0,1
1488729481394,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-20,,true,,5142,425,62,78,22,1001,1
1488729482426,16,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-46,text,true,,2705,447,62,78,16,0,1
1488729481427,16,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-46,,true,,2705,447,62,78,16,1000,1
1488729482445,36,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-12,text,true,,2649,908,16,78,36,0,1
1488729478446,36,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-12,,true,,2649,908,16,78,36,4000,1
1488729482482,29,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-21,text,true,,5196,425,62,78,29,0,0
1488729481482,29,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-21,,true,,5196,425,62,78,29,1002,0
1488729482587,15,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-47,text,true,,2663,451,62,78,15,0,0
1488729481587,15,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-47,,true,,2663,451,62,78,15,1001,0
1488729482612,16,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-4,text,true,,3383,479,16,78,16,0,0
1488729481611,16,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-4,,true,,3383,479,16,78,16,1001,0
1488729482681,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-6,,true,,502,861,16,78,1,0,0
1488729481680,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-6,,true,,502,861,16,78,1,1001,0
1488729482708,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-22,text,true,,5196,425,62,78,21,0,0
1488729481707,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-22,,true,,5196,425,62,78,21,1002,0
1488729482788,15,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-48,text,true,,2663,451,62,78,15,0,0
1488729481787,15,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-48,,true,,2663,451,62,78,15,1001,0
1488729482894,48,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-13,text,true,,2649,908,16,78,48,0,1
1488729478894,48,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-13,,true,,2649,908,16,78,48,4001,1
1488729482981,16,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-5,text,true,,3383,479,16,78,16,0,0
1488729481980,16,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-5,,true,,3383,479,16,78,16,1001,0
1488729482988,19,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-24,text,true,,5249,425,62,78,19,0,0
1488729481987,19,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-24,,true,,5249,425,62,78,19,1002,0
1488729482998,19,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-23,text,true,,5249,425,62,78,19,0,0
1488729481997,19,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-23,,true,,5249,425,62,78,19,1002,0
1488729483180,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-49,text,true,,2663,451,62,78,17,0,1
1488729482179,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-49,,true,,2663,451,62,78,17,1001,1
1488729483209,26,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-50,text,true,,2705,447,62,78,26,0,1
1488729482208,26,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-50,,true,,2705,447,62,78,26,1001,1
1488729483275,3,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-7,,true,,502,861,16,78,2,0,1
1488729482275,3,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-7,,true,,502,861,16,78,2,1000,1
1488729483330,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-26,text,true,,5249,425,62,78,20,0,1
1488729482330,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-26,,true,,5249,425,62,78,20,1001,1
1488729483359,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-25,text,true,,5249,425,62,78,20,0,1
1488729482359,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-25,,true,,5249,425,62,78,20,1001,1
1488729483407,16,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-51,text,true,,2663,451,62,78,16,0,1
1488729482407,16,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-51,,true,,2663,451,62,78,16,1000,1
1488729483528,21,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-27,text,true,,5249,425,62,78,21,0,1
1488729482528,21,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-27,,true,,5249,425,62,78,21,1001,1
1488729483684,18,2 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-6,text,true,,3383,479,16,78,18,0,0
1488729482684,18,Address book page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-6,,true,,3383,479,16,78,18,1000,0
1488729483692,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-54,text,true,,2705,447,62,78,17,0,1
1488729482692,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-54,,true,,2705,447,62,78,17,1000,1
1488729483725,17,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-53,text,true,,2705,447,62,78,17,0,1
1488729482725,17,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-53,,true,,2705,447,62,78,17,1000,1
1488729483738,19,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-3,text,true,,3348,422,62,78,19,0,1
1488729482738,19,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-3,,true,,3348,422,62,78,19,1000,1
1488729483754,16,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-52,text,true,,2663,451,62,78,16,0,1
1488729482754,16,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-52,,true,,2663,451,62,78,16,1000,1
1488729483782,41,3 /addressbookv4.1.4/edit.php,200,OK,Thread Group - create address book entry 1-14,text,true,,2649,909,16,78,41,0,0
1488729479782,41,Add or edit address book,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-14,,true,,2649,909,16,78,41,4001,0
1488729483808,15,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-2,text,true,,3401,422,62,78,15,0,1
1488729482808,15,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-2,,true,,3401,422,62,78,15,1001,1
1488729483861,19,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-1,text,true,,3398,422,62,78,18,0,1
1488729482861,19,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-1,,true,,3398,422,62,78,18,1000,1
1488729483890,20,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-28,text,true,,5305,425,62,78,20,0,0
1488729482889,20,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-28,,true,,5305,425,62,78,20,1002,0
1488729483936,4,1 /addressbookv4.1.4/,304,Not Modified,Thread Group - create address book entry 1-8,,true,,502,861,16,78,2,0,0
1488729482935,4,Home page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - create address book entry 1-8,,true,,502,861,16,78,2,1001,0
1488729483926,22,4 /addressbookv4.1.4/,200,OK,Thread Group 2 - delete address book entry 2-29,text,true,,5305,425,62,78,22,0,0
1488729482925,22,Home page 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-29,,true,,5305,425,62,78,22,1002,0
1488729484034,15,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-55,text,true,,2705,447,62,78,15,0,0
1488729483033,15,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-55,,true,,2705,447,62,78,15,1001,0
1488729484037,16,5 /addressbookv4.1.4/edit.php,200,OK,Thread Group 2 - delete address book entry 2-4,text,true,,3398,422,62,78,16,0,0
1488729483036,16,Add or edit address book 2,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-4,,true,,3398,422,62,78,16,1001,0
1488729484047,15,6 /addressbookv4.1.4/delete.php,200,OK,Thread Group 2 - delete address book entry 2-56,text,true,,2705,447,62,78,15,0,0
1488729483046,15,Delete a random address,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 2 - delete address book entry 2-56,,true,,2705,447,62,78,15,1001,0
